,week,polarity,subjectivity,close,lda_topic,rolling_polarity,rolling_subjectivity,close_minus_1,close_plus_1
123,2010-03-15,0.07583203053450044,0.4781014251233154,77.89,5,0.08502532359334257,0.4766707650115372,80.47,80.54
124,2010-03-22,0.08298476052889385,0.4661062099626446,80.54,5,0.08445526271053642,0.4744393285416299,77.89,81.17
125,2010-03-29,0.03168880341109867,0.4586979091124673,81.17,5,0.08088281137702089,0.4733574006381789,80.54,85.88
126,2010-04-05,0.0991358535149637,0.4672326418241926,85.88,5,0.08399049541110036,0.4738008562515111,81.17,84.77
127,2010-04-12,0.032330980577753896,0.5043145350036953,84.77,5,0.0774403403836305,0.4747701938612739,85.88,84.23
128,2010-04-19,0.07372417238448327,0.4645428242703231,84.23,5,0.07688135155886215,0.4747611007738232,84.77,86.83
129,2010-04-26,0.1398771040537006,0.5106514660893623,86.83,6,0.08178876652508912,0.4802148664239711,84.23,88.94
130,2010-05-03,0.08318822869383115,0.4866432280926098,88.94,5,0.08028461239265057,0.4812644525741844,86.83,80.12
131,2010-05-10,0.12886432144557472,0.4787896668502274,80.12,0,0.08203251907908182,0.4804230654718675,88.94,74.43
132,2010-05-17,0.09227069626791906,0.5019795090875747,74.43,5,0.08398969514127193,0.4817059415416411,80.12,71.17
133,2010-05-24,0.06724452212718489,0.4717010288926629,71.17,4,0.08313094430054037,0.4810659019185758,74.43,74.65
134,2010-05-31,0.06838350161995763,0.464111796019103,74.65,5,0.08167081840964678,0.4808664605242217,71.17,72.12
135,2010-06-07,0.08487013695658233,0.4737653593434426,72.12,0,0.08698895176419512,0.4823732055473192,74.65,75.2
136,2010-06-14,0.060777909618438014,0.4646492668009487,75.2,0,0.08315315737454257,0.4821148680449948,72.12,78.82
137,2010-06-21,0.07547776614334596,0.5079812343945812,78.82,5,0.08746783593110177,0.4824815379840833,75.2,77.59
138,2010-06-28,0.09621173713102282,0.4792136690416877,77.59,5,0.08971659240575572,0.4839486224612198,78.82,71.47
139,2010-07-05,0.10075211455069698,0.4845819118567978,71.47,0,0.08580409345545538,0.4813416670379634,77.59,74.37
140,2010-07-12,0.07132144425272438,0.4584482862629011,74.37,0,0.08461741501134469,0.4785221728549925,71.47,75.62
141,2010-07-19,0.1081208572602918,0.4751741822181826,75.62,0,0.08254306859281639,0.4781606243917881,74.37,77.5
142,2010-07-26,0.08229092908668678,0.462280933310545,77.5,6,0.08154509187469318,0.474190766814085,75.62,80.82
143,2010-08-02,0.0956713328730706,0.4601679282045912,80.82,0,0.08438777294928174,0.4730374567452778,77.5,80.99
144,2010-08-09,0.055315526092891816,0.4744944424548523,80.99,0,0.08308097539657515,0.4740757213888528,80.82,74.85
145,2010-08-16,0.10865144921771268,0.492237083982727,74.85,5,0.08545910662268819,0.4759228938527812,80.99,73.62
146,2010-08-23,0.05661346842133937,0.4662700482117708,73.62,5,0.08504266250297833,0.4760849719938634,74.85,76.6
147,2010-08-30,0.07838892055313748,0.4864559118316164,76.6,6,0.08533377794395748,0.4739324397375669,73.62,76.87
148,2010-09-06,0.08495949790072828,0.4892420748802056,76.87,0,0.08420855402092803,0.4749352803214187,76.6,79.03
149,2010-09-13,0.15922598199349233,0.4980325814489358,79.03,0,0.09005594076520756,0.4762803472806325,76.87,79.32
150,2010-09-20,0.052109059163824745,0.4609565021543647,79.32,0,0.08813470225631763,0.4765311688697788,79.03,78.57
151,2010-09-27,0.07487853363744623,0.4525890826292494,78.57,0,0.08481046989403304,0.4742726589108856,79.32,83.28
152,2010-10-04,0.09386647444915992,0.4632246382089278,83.28,5,0.08596802443028037,0.4743670294007238,78.57,83.72
153,2010-10-11,0.10437345234229717,0.4696472370794651,83.72,6,0.08683823637720303,0.4753149602882113,83.28,84.37
154,2010-10-18,0.07941015420455128,0.5152577116095697,84.37,5,0.08924769918836897,0.47939128720368296,83.72,83.54
155,2010-10-25,0.08851557190496499,0.4893668486293754,83.54,0,0.08723411145709421,0.4791042636683479,84.37,84.62
156,2010-11-01,0.07887072744970866,0.4755380743462322,84.62,5,0.08945983735993114,0.4800310662817941,83.54,88.46
157,2010-11-08,0.058046423195107125,0.4411770299065601,88.46,0,0.0874255876241281,0.4755031780892885,84.62,86.7
158,2010-11-15,0.0919879789512648,0.4893394820075624,86.7,0,0.08812843572918175,0.4755129188020241,88.46,83.96
159,2010-11-22,0.08054493096997108,0.4961212491683122,83.96,5,0.0802603306268296,0.4753217855739618,86.7,87.34
160,2010-11-29,0.10246225148733454,0.4865625415148839,87.34,0,0.08529564985918059,0.4778823895100137,83.96,91.45
161,2010-12-06,0.09148305069064144,0.4877449333996376,91.45,0,0.08695610156450011,0.4813979745870525,87.34,91.19
162,2010-12-13,0.09543999290262876,0.4644370087297106,91.19,6,0.08711345340984697,0.4815192116391308,91.45,92.74
163,2010-12-20,0.07911000648677595,0.5162826340933683,92.74,0,0.08458710882429485,0.4861827513405211,91.19,93.85
164,2010-12-27,0.01021357777323686,0.473104171396785,93.85,10,0.0776674511811634,0.4819673973192427,92.74,94.84
165,2011-01-03,0.022288729886955638,0.4816448772171631,94.84,0,0.07104476697936248,0.4811952001780215,93.85,95.7
166,2011-01-10,0.10157786863745538,0.4807854698551348,95.7,0,0.07331548109813715,0.4817199397289118,94.84,97.8
167,2011-01-17,0.11085207646831932,0.4428394773631608,97.8,0,0.07859604642545838,0.4818861844745719,95.7,96.61
168,2011-01-24,0.08587367919474287,0.5246556661551559,96.61,5,0.07798461644980617,0.4854178028893313,97.8,101.01
169,2011-01-31,0.08618988486716309,0.4753021624348121,101.01,0,0.07854911183952537,0.4833358942159813,96.61,99.25
170,2011-02-07,0.07839638578180924,0.4504871216494614,99.25,5,0.07614252526897285,0.47972835222943894,101.01,101.64
171,2011-02-14,0.054432171654135365,0.4747059201423812,101.64,5,0.07243743736532224,0.4784244509037133,99.25,105.74
172,2011-02-21,0.10854919744017187,0.4637225412825097,105.74,0,0.07374835781907656,0.4783530041589933,101.64,111.8
173,2011-02-28,0.08748003932669274,0.4359554947874051,111.8,5,0.07458536110306825,0.470320290228397,105.74,115.04
174,2011-03-07,0.09737570652276123,0.482969852374503,115.04,5,0.08330157397802067,0.4713068583261688,111.8,113.67
175,2011-03-14,0.049325562811544064,0.4948696240222482,113.67,6,0.08600525727047953,0.4726293330066773,115.04,114.96
176,2011-03-21,0.046480865561663004,0.472804241467045,114.96,5,0.0804955569629003,0.4718312101678682,113.67,114.8
177,2011-03-28,0.06849024134373362,0.4789095483799491,114.8,7,0.07625937345044173,0.4754382172695471,114.96,121.06
178,2011-04-04,0.0895321727162161,0.468150381973992,121.06,5,0.07662522280258904,0.4697876888514306,114.8,123.98
179,2011-04-11,0.05910241014013611,0.4497282102153925,123.98,4,0.07391647532988635,0.4672302936294887,121.06,121.61
180,2011-04-18,0.09846905676837647,0.4571830810258352,121.61,5,0.07592374242854308,0.4678998895671261,123.98,123.66
181,2011-04-25,0.12424871083265827,0.4896131308066247,123.66,6,0.08290539634639536,0.4693906106335504,121.61,125.12
182,2011-05-02,0.06419850491350923,0.446380816611394,125.12,0,0.0784703270937291,0.4676564381664388,123.66,115.9
183,2011-05-09,0.03431739873984644,0.403898195000252,115.9,5,0.07315406303504446,0.4644507081877236,125.12,112.73
184,2011-05-16,0.08234499032064617,0.44795195304290536,112.73,5,0.07165099141483296,0.4609489182545638,115.9,110.1
185,2011-05-23,0.024064461343122616,0.4157813017337726,110.1,1,0.0691248812679908,0.4530400860257162,112.73,114.68
186,2011-05-30,-0.059591270657447126,0.5068341625694567,114.68,10,0.0585176676460798,0.4564430781359574,110.1,114.48
187,2011-06-06,0.05528410948319416,0.5182205513784459,114.48,6,0.05719705446002585,0.4603741784358072,114.68,119.1
188,2011-06-13,0.07674085148359848,0.4344126084158452,119.1,5,0.05591792233676409,0.4570004010799925,114.48,111.69
189,2011-06-20,0.09040836085167203,0.4877936094933248,111.69,0,0.05904851740791769,0.4608069410077858,119.1,105.99
190,2011-06-27,0.08402365152121945,0.4615176874105733,105.99,5,0.057603976883201985,0.4612404016462596,111.69,117.24
191,2011-07-11,0.09906367894930178,0.4810109374192318,117.24,10,0.05508547369486634,0.4603801823075202,105.99,116.05
192,2011-07-18,0.09829570118837687,0.4695181552786897,116.05,6,0.0584951933223531,0.4626939161742498,117.24,117.94
193,2011-07-25,0.06461844436429769,0.4117512308605768,117.94,6,0.06152529788479823,0.4634792197602822,116.05,116.81
194,2011-08-01,0.04960489828124981,0.4004329070833416,116.81,5,0.05825128868085859,0.4587273151643258,117.94,103.74
195,2011-08-08,0.054459570076989997,0.4726681624743382,103.74,5,0.06129079955424534,0.4644160012383824,116.81,109.91
196,2011-08-15,0.061498851311026975,0.454945344274979,109.91,6,0.07339981175109274,0.4592271194089345,103.74,108.36
197,2011-08-22,0.036029723738330605,0.4650098704025604,108.36,6,0.07147437317660638,0.4539060513113458,109.91,111.88
198,2011-08-29,0.04881394572049884,0.4804860986855058,111.88,6,0.06868168260029643,0.458513400338312,108.36,110.08
199,2011-09-05,0.0816676892676663,0.4787769417420544,110.08,6,0.06780761544189584,0.457611733563185,111.88,112.25
200,2011-09-12,0.056561846650452816,0.4998567734083298,112.25,0,0.06506143495481917,0.4614456421629606,110.08,109.14
201,2011-09-19,-0.017075558417365015,0.44373318906498704,109.14,5,0.0534475112181525,0.4577178673275361,112.25,103.94
202,2011-09-26,0.08008977675840928,0.4592915022719993,103.94,6,0.05162691877515574,0.4566952020268671,109.14,101.71
203,2011-10-03,0.1155961969104486,0.4789082653543068,101.71,0,0.05672469402977084,0.4634109054762402,103.94,108.95
204,2011-10-10,0.06348629601939487,0.4703690259107717,108.95,0,0.05811283380358534,0.4704045173589832,101.71,111.15
205,2011-10-17,0.07144303947841066,0.4542888579615844,111.15,4,0.05981118074372741,0.4685665869077078,108.95,111.45
206,2011-10-24,0.0727282220388345,0.43861616852275104,111.45,0,0.06093411781650816,0.466933669332485,111.15,109.56
207,2011-10-31,0.06326162711422463,0.462467875512928,109.56,6,0.06365730815409756,0.4666794698435218,111.45,114.56
208,2011-11-07,0.02081295892947356,0.4561635215859503,114.56,5,0.06085720947499505,0.4642472121335663,109.56,111.89
209,2011-11-14,0.06756662128319291,0.450334068193382,111.89,6,0.0594471026765477,0.4614029247786992,114.56,106.88
210,2011-11-21,0.04899402117473252,0.43783192538953997,106.88,5,0.058690320128975675,0.4552004399768202,111.89,109.0
211,2011-11-28,0.02272099969851116,0.451071302963545,109.0,6,0.06266997594056327,0.45593425136667604,106.88,109.81
212,2011-12-05,0.04333276822937506,0.4463412606942155,109.81,5,0.05899427508765985,0.4546392272088976,109.0,107.26
213,2011-12-12,0.12376417904521435,0.4614531866635501,107.26,5,0.059811073301136435,0.4528937193398219,109.81,103.64
214,2011-12-19,0.05034428685430972,0.4393327167168784,103.64,0,0.058496872384627925,0.44979008842043255,107.26,109.27
215,2011-12-26,0.04118755593105651,0.4562780871856495,109.27,0,0.055471324029892514,0.44998901134283903,103.64,112.13
216,2012-01-02,0.04114862552122098,0.469526179702275,112.13,5,0.052313364378131166,0.4530800124607914,109.27,112.45
217,2012-01-09,0.10188837954580436,0.4495807172625224,112.45,6,0.05617603962128913,0.4517912966357509,112.13,111.2
218,2012-01-16,0.04349595014101472,0.4465135012535168,111.2,5,0.05844433874244325,0.4508262946025074,112.45,110.58
219,2012-01-23,0.08560704581114505,0.4347389797507213,110.58,4,0.060248381195238475,0.4492667857582414,111.2,110.75
220,2012-01-30,0.07691648306095844,0.4629791214519791,110.75,6,0.06304062738386106,0.4517815053644853,110.58,115.93
221,2012-02-06,0.06428009084909067,0.4535554456665357,115.93,6,0.06719653649891902,0.4520299196347843,110.75,117.93
222,2012-02-13,0.04767732383121517,0.4836101799249171,117.93,4,0.06763099205910303,0.4557568115578545,115.93,120.05
223,2012-02-20,0.0685489789311833,0.4735041839655658,120.05,0,0.062109472047699926,0.456961911288056,117.93,124.17
224,2012-02-27,0.04092724044284588,0.4858745647313309,124.17,5,0.06116776740655354,0.4616160960895013,120.05,123.8
225,2012-03-05,0.0536415765413895,0.4502320706761994,123.8,4,0.062413169467586835,0.4610114944385564,124.17,125.34
226,2012-03-12,0.06567468062149158,0.460689235419347,125.34,6,0.0648657749776139,0.4601278000102636,123.8,125.71
227,2012-03-19,0.04546587214276845,0.4629558654782286,125.71,6,0.05922352423731031,0.4614653148318342,125.34,125.65
228,2012-03-26,0.053403597769196495,0.4571980858925718,125.65,6,0.060214289000128485,0.4625337732957398,125.71,125.43
229,2012-04-02,0.08572531278666327,0.4833861670139818,125.43,7,0.06022611569768031,0.4673984920220658,125.65,122.67
230,2012-04-09,0.06384975885891288,0.4789549700123446,122.67,0,0.05891944327747575,0.4689960768781024,125.43,118.68
231,2012-04-16,0.09410118643077492,0.4662210589270208,118.68,6,0.06190155283564418,0.4702626382041509,122.67,118.71
232,2012-04-23,0.03861793354077108,0.4564209031669725,118.71,4,0.06099561380659976,0.4675437105283565,118.68,119.47
233,2012-04-30,0.061962844671710836,0.459705980233961,119.47,6,0.060337000380652525,0.46616389015519605,118.71,113.16
234,2012-05-07,0.04035729078352845,0.4779518121365605,113.16,7,0.060280005414720776,0.465371614895719,119.47,111.57
235,2012-05-14,0.05334704779048715,0.4857953236652386,111.57,6,0.06025055253963054,0.4689279401946229,113.16,108.81
236,2012-05-21,0.07308143183686727,0.473900935818688,108.81,6,0.06099122766116812,0.470249110234557,111.57,107.11
237,2012-05-28,0.03641962039439146,0.4586641073103042,107.11,0,0.06008660248633042,0.4698199344177646,108.81,98.85
